product_id,review_count,avg_rating,rating_std,score_raw_avg,score_count_weighted,score_trust_weighted
B00C7BKM6C,4,4.75,0.4999999999999999,4.75,2.37687204414083,4.2230364956813276
B00CAZHEFM,4,4.75,0.4999999999999999,4.75,2.37687204414083,4.223027598040672
B00C2ATF48,13,4.384615384615385,0.8697184926229041,4.384615384615385,2.1992198552892197,4.223020210222438
B01588RNBM,4,4.75,0.4999999999999999,4.75,2.37687204414083,4.222997220261358
B00CF4G3UK,4,4.75,0.5,4.75,2.37687204414083,4.222957470831274
B00KVN7QM6,4,4.75,0.4999999999999999,4.75,2.37687204414083,4.22295097738829
B005P1HMNW,8,4.375,1.0606601717798212,4.375,2.191523252758802,4.222928643247296
B00AP66P9Y,4,4.75,0.5,4.75,2.37687204414083,4.2229210957669885
B01FQILW66,31,4.193548387096774,1.2759141778533976,4.193548387096774,2.11330157815334,4.222851007982529
B01GVEZP9O,4,4.75,0.4999999999999999,4.75,2.37687204414083,4.222827688594882
B00MFEAEFK,36,4.083333333333333,1.4808298831591502,4.083333333333333,2.060441846207742,4.222813291992642
B00ODM020Y,4,4.75,0.5,4.75,2.37687204414083,4.222796257498993
B00T736J8S,4,4.75,0.4999999999999999,4.75,2.37687204414083,4.222790061559817
B01H6WI9KM,4,4.75,0.5,4.75,2.37687204414083,4.222725458883458
B00GYSRHTY,4,4.75,0.4999999999999999,4.75,2.37687204414083,4.222669277878885
B00GGFMXVC,20,4.3,1.3416407864998736,4.3,2.1607330530740936,4.222662556320294
B009RUKQ2G,1454,4.1643741403026135,1.2219923766233511,4.1643741403026135,2.8770945354507944,4.222653618788134
B00KC375NK,4,4.75,0.4999999999999999,4.75,2.37687204414083,4.22263759923506
B00WHUVW62,31,4.258064516129032,0.9649781322387181,4.258064516129032,2.14581391012493,4.222527108428431
B01G4TDE1C,6,4.5,1.224744871391589,4.5,2.2529558591697323,4.222513253159199
B018HH0BGK,14,4.428571428571429,0.7559289460184542,4.428571428571429,2.2218489602882667,4.22249590979513
B00R6X2QDS,23,4.173913043478261,1.402989467758157,4.173913043478261,2.0990198542347325,4.222432027573559
B016ZARJAC,4,4.75,0.5,4.75,2.37687204414083,4.222418239056211
B01CA5YY7M,4,4.75,0.5,4.75,2.37687204414083,4.222343575427794
B00WNYDHHY,4,4.75,0.4999999999999999,4.75,2.37687204414083,4.222340218136499
B01G71PIH0,4,4.75,0.4999999999999999,4.75,2.37687204414083,4.2223207774640095
B016ELVRUU,6,4.333333333333333,1.632993161855452,4.333333333333333,2.169513049570853,4.222193868532202
B00SKFV5MO,4,4.75,0.4999999999999999,4.75,2.37687204414083,4.222192961532716
B017LKZGG4,4,4.75,0.4999999999999999,4.75,2.37687204414083,4.222171262904066
B00BN2T2H6,4,4.75,0.4999999999999999,4.75,2.37687204414083,4.222123167982647
B01ET6JOEI,11,4.2727272727272725,1.2720777563426766,4.2727272727272725,2.141976783069794,4.222098506570779
B00GK54834,4,4.75,0.5,4.75,2.37687204414083,4.222083865778334
B00ZI7NOV2,4,4.75,0.4999999999999999,4.75,2.37687204414083,4.222036350207126
B00K19VO7S,4,4.75,0.5,4.75,2.37687204414083,4.222025960915468
B005DFOBGQ,10,4.3,1.3374935098492586,4.3,2.155084077771939,4.222004088106303
B00EZQL1FI,6,4.333333333333333,1.632993161855452,4.333333333333333,2.169513049570853,4.22198576895415
B01D9VXOYA,8,4.125,1.4577379737113247,4.125,2.066293352601156,4.221984763642804
B01AHY4D38,28,4.142857142857143,1.268252974948456,4.142857142857143,2.0861234141580964,4.221971851813547
B006GTGQ9I,29,4.137931034482759,1.3017608385522195,4.137931034482759,2.084186493195862,4.221953051200959
B01DHS8B4I,17,4.176470588235294,1.2366938848016846,4.176470588235294,2.0970140026583417,4.221916979886713
B00Y06EBZ0,4,4.75,0.5,4.75,2.37687204414083,4.221879035192676
B01D0FCCXE,20,4.15,1.268027892769755,4.15,2.0853586442459275,4.22187649547972
B013W5TH2Q,4,4.75,0.5,4.75,2.37687204414083,4.221852694306336
B00J8OOLHC,4,4.75,0.4999999999999999,4.75,2.37687204414083,4.2218384996354645
B00UCIDM6Y,4,4.75,0.5,4.75,2.37687204414083,4.221833365756456
B01DLK2I78,87,4.103448275862069,1.3979593329965323,4.103448275862069,2.098084693859061,4.2218103649893175
B00ZGEZU0K,4,4.75,0.5,4.75,2.37687204414083,4.221769358971449
B01BMAWK4A,9,4.444444444444445,0.7264831572567788,4.444444444444445,2.226893209552169,4.221767666014812
B017OADSWK,4,4.75,0.4999999999999999,4.75,2.37687204414083,4.221743230717505
B01HGTIMHA,4,4.75,0.4999999999999999,4.75,2.37687204414083,4.221731072309992
B0147HMSYM,4,4.75,0.4999999999999999,4.75,2.37687204414083,4.221727336457786
B00FFYVJTC,4,4.75,0.4999999999999999,4.75,2.37687204414083,4.221713903642215
B000RAUVW0,4,4.75,0.4999999999999999,4.75,2.37687204414083,4.221713903642215
B00ZOQ4LIC,4,4.75,0.5,4.75,2.37687204414083,4.221676090363311
B005K9DMOW,4,4.75,0.5,4.75,2.37687204414083,4.221610024994576
B00EBAAIZC,4,4.75,0.5,4.75,2.37687204414083,4.221541803686701
B00964NWCE,5,4.6,0.8944271909999159,4.6,2.3024172359432473,4.221537874648457
B00TR4FS98,8,4.5,0.5345224838248487,4.5,2.2541382028376247,4.221528835890593
B00O9SLREC,4,4.75,0.4999999999999999,4.75,2.37687204414083,4.221495639153498
B00KOAN2T2,4,4.75,0.5,4.75,2.37687204414083,4.2213985126090385
B015DNY3DI,6,4.333333333333333,1.632993161855452,4.333333333333333,2.169513049570853,4.221397423966849
B01CTGQOGG,6,4.5,1.2247448713915892,4.5,2.2529558591697323,4.221340581417612
B00UO2O0XW,8,4.5,0.5345224838248487,4.5,2.2541382028376247,4.221330583004839
B005LY7IVE,8,4.5,0.7559289460184544,4.5,2.2541382028376247,4.2212915263121005
B00FFRR07E,4,4.75,0.4999999999999999,4.75,2.37687204414083,4.221251894751835
B00OIWG7IU,102,4.1568627450980395,1.1322902230839054,4.1568627450980395,2.133586803086973,4.221222952469541
B00IPDZJK0,4,4.75,0.4999999999999999,4.75,2.37687204414083,4.221213682655732
B01CZU8PMW,4,4.75,0.4999999999999999,4.75,2.37687204414083,4.2212044947165515
B00I2YWGNU,4,4.75,0.4999999999999999,4.75,2.37687204414083,4.221201210785828
B017I0VC9C,4,4.75,0.4999999999999999,4.75,2.37687204414083,4.221129759553518
B00KDFE5KI,4,4.75,0.4999999999999999,4.75,2.37687204414083,4.221082138604362
B011SM9ZFO,4,4.75,0.5,4.75,2.37687204414083,4.221071773261006
B01AZMJGV6,20,4.3,1.0809352675491621,4.3,2.1607330530740936,4.221059547217672
B01HFYQ5NO,8,4.5,0.5345224838248487,4.5,2.2541382028376247,4.221028761874095
B00KZ3HH0I,5,4.6,0.8944271909999157,4.6,2.3024172359432473,4.220973834414002
B00JWYXEHQ,4,4.75,0.5,4.75,2.37687204414083,4.220864886564432
B00VSFO3LS,6,4.5,1.224744871391589,4.5,2.2529558591697323,4.220845739765274
B00K6M2O9C,8,4.5,0.7559289460184546,4.5,2.2541382028376247,4.220804649797618
B01H5PVI4E,24,4.208333333333333,1.4440030912488493,4.208333333333333,2.1168823349097914,4.220799051512038
B00DBS06RA,4,4.75,0.4999999999999999,4.75,2.37687204414083,4.220768597934338
B01C9MXB8E,4,4.75,0.4999999999999999,4.75,2.37687204414083,4.220752371673959
B00KVMSIJ2,4,4.75,0.5,4.75,2.37687204414083,4.220747797880353
B00QC5QXGC,9,4.222222222222222,1.3944333775567928,4.222222222222222,2.1155485490745605,4.2207448331389275
B016Q897H6,4,4.75,0.4999999999999999,4.75,2.37687204414083,4.220731736737157
B0150YIYQ2,23,4.260869565217392,1.355708178049989,4.260869565217392,2.1427494345312894,4.220726515809358
B00MBV31BQ,4,4.75,0.4999999999999999,4.75,2.37687204414083,4.220723998899685
B017VSLMAU,22,4.2727272727272725,1.0319569104061783,4.2727272727272725,2.1481512444465674,4.220721901972847
B01EOBCQ2A,4,4.75,0.4999999999999999,4.75,2.37687204414083,4.220708099788258
B014UNRIX4,4,4.75,0.4999999999999999,4.75,2.37687204414083,4.220699533625675
B009IQLT3O,4,4.75,0.4999999999999999,4.75,2.37687204414083,4.220681175041998
B0053HVHZ2,4,4.75,0.4999999999999999,4.75,2.37687204414083,4.22067855353124
B01BF5BCQY,4,4.75,0.4999999999999999,4.75,2.37687204414083,4.220672977250873
B013AOW2C6,9,4.333333333333333,1.3228756555322954,4.333333333333333,2.1712208793133643,4.220624310616354
B019DPQPDI,4,4.75,0.4999999999999999,4.75,2.37687204414083,4.220618696265815
B00LH3KE6Y,4,4.75,0.5,4.75,2.37687204414083,4.220617511606216
B00UHEVUX0,19,4.315789473684211,1.0029197142425579,4.315789473684211,2.1681002295544434,4.220569530337726
B002KPCQD2,4,4.75,0.5,4.75,2.37687204414083,4.220522589555194
B002HNSYSI,8,4.5,0.7559289460184544,4.5,2.2541382028376247,4.2205166033162405
B01FBV3N3S,4,4.75,0.5,4.75,2.37687204414083,4.22049961147473
B01EJ339BU,4,4.75,0.4999999999999999,4.75,2.37687204414083,4.220498698954661
B006CUSSJW,6,4.5,1.224744871391589,4.5,2.2529558591697323,4.220489161886531
B00KVMVV1E,4,4.75,0.4999999999999999,4.75,2.37687204414083,4.220411716149378
B01861MO3K,10,4.4,0.9660917830792958,4.4,2.2052023121387285,4.220396054854983
B019YULT7Y,8,4.5,0.5345224838248488,4.5,2.2541382028376247,4.220394923968412
B01ALK2BXM,5,4.6,0.894427190999916,4.6,2.3024172359432473,4.2203847692458805
B010SQ6GA8,7,4.428571428571429,1.1338934190276817,4.428571428571429,2.2177764432099694,4.220374901493054
B00AEE7LCW,5,4.6,0.894427190999916,4.6,2.3024172359432473,4.2203641869039
B01F5SDUZS,28,4.321428571428571,0.9048663264720757,4.321428571428571,2.1760425268373242,4.220363655668665
B01D4FTG3E,4,4.75,0.4999999999999999,4.75,2.37687204414083,4.220359577695404
B016M7WENU,45,4.155555555555556,1.3476504057661305,4.155555555555556,2.1017983301220298,4.2203532251917055
B00LCHBOJG,12,4.166666666666667,1.4034589305344738,4.166666666666667,2.089354527938343,4.2202602616298535
B00993BRGA,4,4.75,0.5,4.75,2.37687204414083,4.220232502885712
B01C95LA52,10,4.5,0.97182531580755,4.5,2.2553205465055175,4.220133836595204
B017CIN1US,5,4.6,0.894427190999916,4.6,2.3024172359432473,4.220030625943102
B01C42XSOG,20,4.15,1.2258187382102492,4.15,2.0853586442459275,4.219994149472703
B00ROVNG54,4,4.75,0.4999999999999999,4.75,2.37687204414083,4.21992660030262
B00RN65IWE,8,4.5,0.7559289460184544,4.5,2.2541382028376247,4.219914803876214
B018K9N33I,4,4.75,0.5,4.75,2.37687204414083,4.2199038303668495
B00KYVUTFQ,10,4.5,1.2692955176439848,4.5,2.2553205465055175,4.219895183891832
B00DPNZA7C,14,4.357142857142857,0.8418973861410954,4.357142857142857,2.18601268673523,4.219894278701615
B00EB12HT6,4,4.75,0.5,4.75,2.37687204414083,4.219871775050793
B017GRFVFI,4,4.75,0.5,4.75,2.37687204414083,4.219863202953696
B01DMTGDH4,9,4.333333333333333,1.3228756555322951,4.333333333333333,2.1712208793133643,4.219818876124391
B0006YY7XQ,11,4.363636363636363,1.0269106361049412,4.363636363636363,2.187550757177662,4.219797331853682
B005467HZQ,10,4.4,0.8432740427115678,4.4,2.2052023121387285,4.219748300213817
B01E53QPF6,4,4.75,0.5,4.75,2.37687204414083,4.219707510476182
B013CUZB30,8,4.5,0.5345224838248488,4.5,2.2541382028376247,4.219684528047125
B01DHU4CK8,33,4.2727272727272725,0.9770084209183943,4.2727272727272725,2.154325705823341,4.219663707966742
B00H7EM276,7,4.571428571428571,0.5345224838248488,4.571428571428571,2.2893176187973876,4.219625293544637
B00CWEZZQ6,87,4.149425287356322,1.2344732011953086,4.149425287356322,2.121592645610983,4.219602730550503
B00SB3DE7Y,17,4.352941176470588,0.8617697249402125,4.352941176470588,2.185620228122778,4.219593492754957
B00KDPMG5O,7,4.571428571428571,0.7867957924694432,4.571428571428571,2.2893176187973876,4.219570810080292
B01ANDXG7M,4,4.75,0.5,4.75,2.37687204414083,4.219566373764558
B00V54RZM6,4,4.75,0.4999999999999999,4.75,2.37687204414083,4.219538276557853
B017AR6ZQI,5,4.6,0.8944271909999157,4.6,2.3024172359432473,4.219527505126273
B000GZH9FS,4,4.75,0.4999999999999999,4.75,2.37687204414083,4.219503628576624
B009R3233S,19,4.157894736842105,1.5004872502970807,4.157894736842105,2.088779489448793,4.219496822106569
B00H8HVQK6,4,4.75,0.4999999999999999,4.75,2.37687204414083,4.219480199885563
B0161Y3ESS,4,4.75,0.4999999999999999,4.75,2.37687204414083,4.2194580254240766
B00SBVWH74,6,4.333333333333333,1.632993161855452,4.333333333333333,2.169513049570853,4.219421963939195
B00OK4PE9E,6,4.5,1.224744871391589,4.5,2.2529558591697323,4.219401497010423
B00QJALF4K,8,4.5,0.5345224838248487,4.5,2.2541382028376247,4.219362306662624
B01A54RWI8,4,4.75,0.5,4.75,2.37687204414083,4.219329477401391
B006X0XEC2,4,4.75,0.4999999999999999,4.75,2.37687204414083,4.219320562438901
B01ARJQKJI,4,4.75,0.4999999999999999,4.75,2.37687204414083,4.219304276259436
B006987AL4,11,4.2727272727272725,1.2720777563426766,4.2727272727272725,2.141976783069794,4.219291632403717
B01DVKK5GE,4,4.75,0.5,4.75,2.37687204414083,4.219254710186387
B01HCJAB6Y,9,4.333333333333333,1.3228756555322951,4.333333333333333,2.1712208793133643,4.2192440440506696
B00OOLF3LW,4,4.75,0.5,4.75,2.37687204414083,4.219128447086622
B00NSCE8P0,4,4.75,0.5,4.75,2.37687204414083,4.219110999411446
B00GL9S9AW,9,4.444444444444445,1.0137937550497031,4.444444444444445,2.226893209552169,4.219108817863943
B01DBJSCRE,4,4.75,0.5,4.75,2.37687204414083,4.2190949704633685
B01ETMSDN0,4,4.75,0.4999999999999999,4.75,2.37687204414083,4.219093165521416
B00S92RYQY,10,4.3,1.3374935098492586,4.3,2.155084077771939,4.219092684316446
B01CFXMHJQ,5,4.6,0.8944271909999157,4.6,2.3024172359432473,4.21907249097229
B018IZ8BN6,4,4.75,0.4999999999999999,4.75,2.37687204414083,4.219068066313454
B00FT20PUE,4,4.75,0.5,4.75,2.37687204414083,4.219057674191071
B00VE5YTWU,4,4.75,0.4999999999999999,4.75,2.37687204414083,4.21903077448988
B00B1UEO3W,4,4.75,0.4999999999999999,4.75,2.37687204414083,4.219030584574039
B00RV88BH8,5,4.6,0.8944271909999157,4.6,2.3024172359432473,4.219011933222765
B014QAM7P0,10,4.4,1.0749676997731399,4.4,2.2052023121387285,4.218970319263279
B01BUGK7Y6,4,4.75,0.4999999999999999,4.75,2.37687204414083,4.218934093376092
B001E4V7DA,13,4.3076923076923075,1.109400392450458,4.3076923076923075,2.160637050810461,4.218916746597966
B00GY4V3H0,9,4.333333333333333,1.3228756555322951,4.333333333333333,2.1712208793133643,4.2188763068654955
B00B7O6ZXE,4,4.75,0.5,4.75,2.37687204414083,4.218821117152363
B014FH7ATC,7,4.571428571428571,0.5345224838248488,4.571428571428571,2.2893176187973876,4.218813196991758
B00POACN6U,4,4.75,0.4999999999999999,4.75,2.37687204414083,4.218741303305133
B01G28NLJA,4,4.75,0.5,4.75,2.37687204414083,4.218674101128676
B00OIPYNGU,63,4.174603174603175,1.2252673512035008,4.174603174603175,2.1213038727489595,4.218658524186537
B00YX0VSTK,4,4.75,0.4999999999999999,4.75,2.37687204414083,4.218622574151719
B00O83BEG4,8,4.5,0.7559289460184544,4.5,2.2541382028376247,4.218616661279809
B01E86JJT4,4,4.75,0.5,4.75,2.37687204414083,4.218586466769651
B00O8FFPIU,4,4.75,0.5,4.75,2.37687204414083,4.218560039308898
B0186GJ7O4,4,4.75,0.4999999999999999,4.75,2.37687204414083,4.218530718701754
B00YOMUHI0,4,4.75,0.4999999999999999,4.75,2.37687204414083,4.218495853212996
B00N23XSUG,6,4.333333333333333,1.632993161855452,4.333333333333333,2.169513049570853,4.218472672448075
B01EOH0P7M,4,4.75,0.4999999999999999,4.75,2.37687204414083,4.2184350095897365
B01EOJK0J8,4,4.75,0.4999999999999999,4.75,2.37687204414083,4.218430512665195
B00P6OKCVC,4,4.75,0.5,4.75,2.37687204414083,4.2183909570484275
B00GRQJQPQ,9,4.444444444444445,0.8819171036881968,4.444444444444445,2.226893209552169,4.21831072929107
B01H24J6LU,5,4.6,0.8944271909999157,4.6,2.3024172359432473,4.218305681149893
B006OHTI24,51,4.176470588235294,1.3813889003888973,4.176470588235294,2.1156687583073164,4.2182627552927885
B00926KXWS,4,4.75,0.5,4.75,2.37687204414083,4.218260422726122
B019EPXX6E,4,4.75,0.4999999999999999,4.75,2.37687204414083,4.218225105817647
B00B9TX440,11,4.454545454545454,1.0357254813546264,4.454545454545454,2.2331247312855296,4.218172719964885
B00W5ZATE0,8,4.25,1.4880476182856899,4.25,2.128908302679979,4.2181710680156845
B01D4ENSXY,4,4.75,0.5,4.75,2.37687204414083,4.218131817745891
B015PJFL40,12,4.333333333333333,0.9847319278346618,4.333333333333333,2.1729287090558764,4.218092717507885
B00KVMO39G,10,4.4,0.9660917830792958,4.4,2.2052023121387285,4.217928008506382
B00OB8WMZ8,46,4.1521739130434785,1.3657296186670143,4.1521739130434785,2.1006334391921224,4.217861097007733
B017B89K2M,4,4.75,0.5,4.75,2.37687204414083,4.217834712185363
B01C8D5AYW,4,4.75,0.5,4.75,2.37687204414083,4.2178199479308125
B0016PB0M0,4,4.75,0.4999999999999999,4.75,2.37687204414083,4.217812437678412
B01D7I7PK4,4,4.75,0.4999999999999999,4.75,2.37687204414083,4.217795148794451
B01CN5MXVI,4,4.75,0.5,4.75,2.37687204414083,4.217777216206711
B01COWGUBO,4,4.75,0.4999999999999999,4.75,2.37687204414083,4.217774709810893
B01G5MELRE,4,4.75,0.4999999999999999,4.75,2.37687204414083,4.2177478945790305
B01C7POVXM,5,4.6,0.5477225575051662,4.6,2.3024172359432473,4.217707307640151
B00IYG3OUK,8,4.5,0.5345224838248488,4.5,2.2541382028376247,4.217703478593237
B0056IUO1G,39,4.256410256410256,0.9925498454392664,4.256410256410256,2.1494536292224153,4.217701948927542
B010R19V4M,5,4.6,0.894427190999916,4.6,2.3024172359432473,4.217578982859905
B00KFNNU5E,17,4.294117647058823,1.1048023512348795,4.294117647058823,2.1560848196346325,4.217564237531342
B01DM5NS8U,14,4.357142857142857,1.0082080720186268,4.357142857142857,2.18601268673523,4.217556928685746
B01DKAGUA0,4,4.75,0.4999999999999999,4.75,2.37687204414083,4.2175435009788025
B0193GWJA0,63,4.2063492063492065,1.0948373006057779,4.2063492063492065,2.137435461134883,4.217537300970503
B00WM6S00W,10,4.3,1.3374935098492586,4.3,2.155084077771939,4.217516740380019
B0002X9A5G,9,4.555555555555555,0.726483157256779,4.555555555555555,2.2825655397909728,4.217490449526624
B0007KQOMQ,11,4.454545454545454,0.9341987329938275,4.454545454545454,2.2331247312855296,4.217427381607583
B008ZDN736,4,4.75,0.4999999999999999,4.75,2.37687204414083,4.217423940524993
B01CRYQ92O,4,4.75,0.5,4.75,2.37687204414083,4.217421067358216
B01A6MRYRI,4,4.75,0.4999999999999999,4.75,2.37687204414083,4.217371854901292
B00TTQWIFQ,4,4.75,0.4999999999999999,4.75,2.37687204414083,4.217342527274471
B01BU2SC8S,4,4.75,0.4999999999999999,4.75,2.37687204414083,4.217302229328642
B00IE9F2O8,5,4.6,0.894427190999916,4.6,2.3024172359432473,4.217283842688378
B00J2HABXS,23,4.260869565217392,1.09616651457157,4.260869565217392,2.1427494345312894,4.2172716543423014
B01DH00XYC,4,4.75,0.5,4.75,2.37687204414083,4.217263439254335
B00WYRH1I6,4,4.75,0.4999999999999999,4.75,2.37687204414083,4.217185435720389
B0177AY1FK,6,4.5,1.224744871391589,4.5,2.2529558591697323,4.217176903756973
B00964E566,4,4.75,0.4999999999999999,4.75,2.37687204414083,4.217152581656939
B00QG8WHCE,17,4.235294117647059,1.147247344990711,4.235294117647059,2.126549411146487,4.217109715458347
B01ER56HKU,6,4.666666666666667,0.816496580927726,4.666666666666667,2.3363986687686116,4.216987035504404
B005OU0ZD8,4,4.75,0.4999999999999999,4.75,2.37687204414083,4.2168526421053665
B01BCQDTZS,5,4.6,0.894427190999916,4.6,2.3024172359432473,4.2167890476634895
B00RI43NR8,6,4.5,1.224744871391589,4.5,2.2529558591697323,4.216750155714624
B016J35LIC,18,4.333333333333333,0.970142500145332,4.333333333333333,2.1763443685409,4.216727948888399
B01DFA8ODG,13,4.153846153846154,1.344504484072964,4.153846153846154,2.083471441852945,4.216719958867337
B00UN11DTS,6,4.5,0.8366600265340756,4.5,2.2529558591697323,4.216698872395112
B00IL6E4O8,17,4.235294117647059,1.2514697241996051,4.235294117647059,2.126549411146487,4.216608617939013
B00F5I33IS,4,4.75,0.4999999999999999,4.75,2.37687204414083,4.216604466258731
B00MSHC060,6,4.5,1.224744871391589,4.5,2.2529558591697323,4.216544648812864
B00VNZB4CY,5,4.6,0.5477225575051661,4.6,2.3024172359432473,4.21653475671601
B00ECDPR0E,4,4.75,0.4999999999999999,4.75,2.37687204414083,4.216494154588982
B01AUGB3I6,4,4.75,0.5,4.75,2.37687204414083,4.216492551020192
B00NOPHCOU,5,4.6,0.894427190999916,4.6,2.3024172359432473,4.216491587117923
B016NTJYNA,8,4.5,0.7559289460184542,4.5,2.2541382028376247,4.216485533268516
B00ZUPLMLG,4,4.75,0.5,4.75,2.37687204414083,4.216447926648306
B0142IT4FW,4,4.75,0.5,4.75,2.37687204414083,4.216428099736166
B01GZD7EXG,59,4.203389830508475,1.1563864796164067,4.203389830508475,2.1337228461750852,4.216426136044582
B0140L1A6C,4,4.75,0.5,4.75,2.37687204414083,4.216416370135585
B00M1D7YEY,4,4.75,0.4999999999999999,4.75,2.37687204414083,4.216394484427838
B01E8ADA72,4,4.75,0.5,4.75,2.37687204414083,4.216362799578333
B01DT978GW,4,4.75,0.4999999999999999,4.75,2.37687204414083,4.216362799578333
B01772L6IS,17,4.294117647058823,1.311711948292809,4.294117647058823,2.1560848196346325,4.216357347671051
B00P1OAZZK,4,4.75,0.4999999999999999,4.75,2.37687204414083,4.216353982847498
B018D4Z34C,4,4.75,0.5,4.75,2.37687204414083,4.216353839664076
B00H90Q2J2,4,4.75,0.4999999999999999,4.75,2.37687204414083,4.216348169101378
B00OVJU9D4,27,4.222222222222222,1.3397282541141675,4.222222222222222,2.125532784492322,4.216275999357769
B0057RQJSI,5,4.6,0.8944271909999159,4.6,2.3024172359432473,4.216249260709085
B00HODGMB2,5,4.6,0.894427190999916,4.6,2.3024172359432473,4.216210348974661
B00H399SDQ,14,4.357142857142857,0.7449463436684921,4.357142857142857,2.18601268673523,4.216150528700311
B00099Z6N8,4,4.75,0.5,4.75,2.37687204414083,4.216122452623386
B00XO8ST1M,4,4.75,0.5,4.75,2.37687204414083,4.216088273127922
B01DRSQR2G,4,4.75,0.4999999999999999,4.75,2.37687204414083,4.216050413198011
B01H2S8NMO,4,4.75,0.4999999999999999,4.75,2.37687204414083,4.216043147466051
B016B4WD1C,72,4.277777777777778,1.116107701176718,4.277777777777778,2.1787893384714194,4.216041468453358
B00JTXTM08,40,4.2,1.1591331863033445,4.2,2.1215186547556493,4.216017163126777
B00MX2HJEI,4,4.75,0.4999999999999999,4.75,2.37687204414083,4.216015946561774
B00KXVPPIS,4,4.75,0.4999999999999999,4.75,2.37687204414083,4.216000277140109
B01GLAIC5M,4,4.75,0.5,4.75,2.37687204414083,4.215988988650885
B01CVNFDWS,4,4.75,0.4999999999999999,4.75,2.37687204414083,4.215986026301909
B01GKCXCMY,4,4.75,0.4999999999999999,4.75,2.37687204414083,4.21597751402963
B01C3XLR0S,4,4.75,0.5,4.75,2.37687204414083,4.21597438907021
B004IP4JQO,7,4.571428571428571,0.5345224838248486,4.571428571428571,2.2893176187973876,4.215974065690759
B00K5MXFWS,4,4.75,0.4999999999999999,4.75,2.37687204414083,4.215964228729543
B015754RII,4,4.75,0.4999999999999999,4.75,2.37687204414083,4.215958203407116
B00IRJFJQQ,4,4.75,0.5,4.75,2.37687204414083,4.2159538454166405
B016L4CO34,5,4.6,0.894427190999916,4.6,2.3024172359432473,4.215935684686296
B00L4H1Y0S,5,4.6,0.5477225575051663,4.6,2.3024172359432473,4.215929746850752
B01CHXGFLU,7,4.428571428571429,1.1338934190276815,4.428571428571429,2.2177764432099694,4.215901510996473
B01D44KVAC,18,4.333333333333333,1.1881770515720094,4.333333333333333,2.1763443685409,4.215883944130491
B00DYYN1N2,10,4.4,0.9660917830792958,4.4,2.2052023121387285,4.215873168672252
B01877GHEA,12,4.25,1.1381803659589922,4.25,2.1311416184971095,4.215683799293621
B00J3KO1IA,7,4.428571428571429,1.1338934190276815,4.428571428571429,2.2177764432099694,4.215611699853688
B01FNZWZK4,4,4.75,0.4999999999999999,4.75,2.37687204414083,4.215609830759671
B00VUS84HM,4,4.75,0.4999999999999999,4.75,2.37687204414083,4.215574130591911
B01EHWX7P6,4,4.75,0.5,4.75,2.37687204414083,4.215570431606663
B00ONXHGK2,4,4.75,0.4999999999999999,4.75,2.37687204414083,4.215561994885688
B00KGHBDUI,4,4.75,0.4999999999999999,4.75,2.37687204414083,4.215557297774301
B00K5Y42E6,4,4.75,0.5,4.75,2.37687204414083,4.215479692552247
B00XL9II3S,38,4.184210526315789,1.2048385146452982,4.184210526315789,2.1124436485327873,4.215450930993483
B01FBV3MZC,4,4.75,0.5,4.75,2.37687204414083,4.21544356933633
B00FG9ZW44,5,4.6,0.8944271909999159,4.6,2.3024172359432473,4.215431889852956
B00YV53VHY,5,4.6,0.894427190999916,4.6,2.3024172359432473,4.21540209049366
B00YWSWGCQ,14,4.285714285714286,1.3259870882635918,4.285714285714286,2.1501764131821934,4.215310259828174
B00NN3YTO4,11,4.181818181818182,1.6011359603844901,4.181818181818182,2.096402808961926,4.215233309164763
B019EGV1P8,5,4.6,0.5477225575051662,4.6,2.3024172359432473,4.215214283173678
B00YHEYPZQ,5,4.6,0.8944271909999159,4.6,2.3024172359432473,4.2152106474144455
B00MHVFPHI,13,4.230769230769231,1.1657505560686465,4.230769230769231,2.1220542463317034,4.215172378626484
B00E0I7Y6G,5,4.6,0.894427190999916,4.6,2.3024172359432473,4.215110280306687
B006OAUM2G,4,4.75,0.4999999999999999,4.75,2.37687204414083,4.215091570902056
B00FGBH63M,17,4.117647058823529,1.5764815627361641,4.117647058823529,2.0674785941701956,4.21508020001767
B01FYYSZ6M,9,4.444444444444445,0.7264831572567788,4.444444444444445,2.226893209552169,4.215031956298896
B016J358CQ,16,4.3125,1.1954775893619531,4.3125,2.1647480951129796,4.215011701896811
B01F4RWN9E,5,4.6,0.8944271909999159,4.6,2.3024172359432473,4.214951466555836
B014CVMEJ2,9,4.444444444444445,0.7264831572567789,4.444444444444445,2.226893209552169,4.2149335715562035
B01GUD53ZM,4,4.75,0.5,4.75,2.37687204414083,4.214857159612933
B01DMX0WZY,4,4.75,0.4999999999999999,4.75,2.37687204414083,4.214837621829361
B00PJ6YN1M,9,4.444444444444445,0.8819171036881969,4.444444444444445,2.226893209552169,4.2147741181811
B00937Y5ZC,6,4.5,1.224744871391589,4.5,2.2529558591697323,4.214767581323475
B0152DJZ50,8,4.375,1.4078859531733587,4.375,2.191523252758802,4.21473720809005
B016Z1D3YW,19,4.2105263157894735,1.2727462594467416,4.2105263157894735,2.115219736150676,4.214734306252468
B019TB3O6C,7,4.428571428571429,1.1338934190276815,4.428571428571429,2.2177764432099694,4.214681838166115
