product_id,review_count,avg_rating,rating_std,score_trust_weighted,score_raw_avg,score_count_weighted
B00K2O6NPA,3,4.0,1.7320508075688772,0.81,4.0,4.0
B00K2O6PG2,1,5.0,0.0,0.9500000000000001,5.0,5.0
B00K2O6QRA,1,4.0,0.0,0.7500000000000001,4.0,4.0
B00K2O6RII,1,4.0,0.0,0.7500000000000001,4.0,4.0
B00K2O6SK0,4,2.75,2.0615528128088303,0.525,2.75,2.75
B00K2PV9B2,1,5.0,0.0,0.9500000000000001,5.0,5.0
B00K2PWLI2,1,5.0,0.0,0.9500000000000001,5.0,5.0
B00K2PWN0I,2,3.5,2.1213203435596424,0.65,3.5,3.5
B00K2PWO5M,1,1.0,0.0,0.15,1.0,1.0
B00K2PWUEC,1,5.0,0.0,1.0,5.0,5.0
B00K2PWVH8,1,1.0,0.0,0.15,1.0,1.0
B00K2PX0GO,1,4.0,0.0,0.8500000000000001,4.0,4.0
B00K2PX6NQ,3,4.333333333333333,1.1547005383792517,0.8500000000000001,4.333333333333333,4.333333333333333
B00K2PX9YM,2,3.0,2.8284271247461903,0.645,3.0,3.0
B00K2PXH6W,1,1.0,0.0,0.25,1.0,1.0
B00K2PYU8Q,2,5.0,0.0,1.0,5.0,5.0
B00K2PYVCG,1,5.0,0.0,0.9500000000000001,5.0,5.0
B00K2PZ28I,1,5.0,0.0,1.0,5.0,5.0
B00K2Q13PI,1,3.0,0.0,0.55,3.0,3.0
B00K2QLXL2,72,4.319444444444445,0.9011165044635396,0.8833333333333333,4.319444444444445,4.319444444444445
B00K2QLYKM,62,3.9516129032258065,1.0777544863954556,0.8279032258064517,3.9516129032258065,3.9516129032258065
B00K2QLZMO,70,3.8857142857142857,1.0006209252383467,0.8184285714285715,3.8857142857142857,3.8857142857142857
B00K2QLZUG,41,4.341463414634147,0.8546857930713767,0.8792682926829269,4.341463414634147,4.341463414634147
B00K2RYI9K,2,4.5,0.7071067811865476,0.935,4.5,4.5
B00K2RYXT0,1,1.0,0.0,0.25,1.0,1.0
B00K2S00GE,13,3.1538461538461537,1.7246329970051526,0.6476923076923077,3.1538461538461537,3.1538461538461537
B00K2S07DA,1,1.0,0.0,0.25,1.0,1.0
B00K2S6180,1,2.0,0.0,0.45,2.0,2.0
B00K2S7R6K,2,3.5,2.1213203435596424,0.675,3.5,3.5
B00K2SLJZ0,1,2.0,0.0,0.30000000000000004,2.0,2.0
B00K2SLKI6,1,2.0,0.0,0.35,2.0,2.0
B00K2ST4BG,5,4.8,0.44721359549995787,0.9400000000000001,4.8,4.8
B00K2UTMAW,1,5.0,0.0,1.0,5.0,5.0
B00K2VAYK8,1,5.0,0.0,0.9500000000000001,5.0,5.0
B00K2VM41A,1,4.0,0.0,0.8500000000000001,4.0,4.0
B00K2VMMOO,2,5.0,0.0,0.99,5.0,5.0
B00K2VMYLU,1,5.0,0.0,1.0,5.0,5.0
B00K2XN4UI,1,5.0,0.0,0.9500000000000001,5.0,5.0
B00K2XPFEQ,297,4.03030303030303,1.2664155533664112,0.8007407407407409,4.03030303030303,4.03030303030303
B00K2XPO0Q,1,5.0,0.0,0.9500000000000001,5.0,5.0
B00K2XPRM6,1,2.0,0.0,0.45,2.0,2.0
B00K2XPTL0,2,3.0,2.8284271247461903,0.575,3.0,3.0
B00K2XPV1I,2,4.5,0.7071067811865476,0.925,4.5,4.5
B00K2YGVS4,3,3.6666666666666665,2.3094010767585034,0.7000000000000001,3.6666666666666665,3.6666666666666665
B00K2YH9D0,2,4.0,1.4142135623730951,0.825,4.0,4.0
B00K2YHVPG,3,3.6666666666666665,2.3094010767585034,0.6833333333333335,3.6666666666666665,3.6666666666666665
B00K2YIISK,1,4.0,0.0,0.9700000000000002,4.0,4.0
B00K2YIJP2,2,4.5,0.7071067811865476,0.875,4.5,4.5
B00K2YIOO8,1,5.0,0.0,0.9,5.0,5.0
B00K2YJ79E,1,3.0,0.0,0.65,3.0,3.0
B00K2YKFA4,2,5.0,0.0,0.9500000000000001,5.0,5.0
B00K2YKHA2,1,4.0,0.0,0.7500000000000001,4.0,4.0
B00K2YMJYO,1,4.0,0.0,0.8500000000000001,4.0,4.0
B00K2YQ4SQ,1,5.0,0.0,1.0,5.0,5.0
B00K2Z1HMS,1,1.0,0.0,0.32,1.0,1.0
B00K2Z2YRA,1,1.0,0.0,0.25,1.0,1.0
B00K2ZN8N4,1,4.0,0.0,0.7500000000000001,4.0,4.0
B00K2ZP41S,5,4.2,0.8366600265340756,0.8,4.2,4.2
B00K2ZPH2O,5,4.4,0.8944271909999159,0.89,4.4,4.4
B00K30MSRA,1,3.0,0.0,0.65,3.0,3.0
B00K30MVI6,3,3.0,1.0,0.65,3.0,3.0
B00K30N054,1,5.0,0.0,1.0,5.0,5.0
B00K30N2P2,1,5.0,0.0,1.0,5.0,5.0
B00K30NF18,1,5.0,0.0,0.9500000000000001,5.0,5.0
B00K30SOQY,8,4.875,0.3535533905932739,0.98125,4.875,4.875
B00K30ZEI0,1,5.0,0.0,1.0,5.0,5.0
B00K31DYZ4,5,3.8,1.3038404810405297,0.77,3.8,3.8
B00K31E0ZC,4,4.25,0.9574271077563381,0.875,4.25,4.25
B00K31E31I,4,4.5,0.5773502691896258,0.925,4.5,4.5
B00K31FA8I,2,4.5,0.7071067811865476,0.925,4.5,4.5
B00K31U21S,7,3.857142857142857,1.0690449676496976,0.8071428571428572,3.857142857142857,3.857142857142857
B00K31U3OY,8,4.0,1.3093073414159544,0.8,4.0,4.0
B00K32MNGE,1,5.0,0.0,1.0,5.0,5.0
B00K32YSOO,3,3.0,2.0,0.5833333333333334,3.0,3.0
B00K32YW1I,3,4.0,1.7320508075688772,0.8000000000000002,4.0,4.0
B00K32YWWW,1,5.0,0.0,0.92,5.0,5.0
B00K3334T8,4,4.25,0.9574271077563381,0.8,4.25,4.25
B00K3336GY,5,4.0,1.7320508075688774,0.77,4.0,4.0
B00K33383K,1,3.0,0.0,0.5,3.0,3.0
B00K33LGF2,1,5.0,0.0,1.0,5.0,5.0
B00K34QE6C,2,4.5,0.7071067811865476,0.8500000000000001,4.5,4.5
B00K34QH1E,1,5.0,0.0,0.9,5.0,5.0
B00K34QHK0,4,4.75,0.4999999999999999,0.9375,4.75,4.75
B00K34QICC,2,4.0,1.4142135623730951,0.825,4.0,4.0
B00K34QKO8,1,5.0,0.0,0.9500000000000001,5.0,5.0
B00K34QLA6,3,5.0,0.0,1.0,5.0,5.0
B00K34QMFU,2,3.0,2.8284271247461903,0.575,3.0,3.0
B00K34QNJK,10,4.5,1.0801234497346432,0.875,4.5,4.5
B00K34QO6C,5,3.6,1.140175425099138,0.7200000000000001,3.6,3.6
B00K34QPKC,5,3.8,1.0954451150103324,0.7300000000000001,3.8,3.8
B00K34QQ42,6,4.666666666666667,0.5163977794943221,0.9083333333333333,4.666666666666667,4.666666666666667
B00K34QQN8,5,3.6,1.140175425099138,0.7140000000000001,3.6,3.6
B00K34RCGI,1,5.0,0.0,0.9500000000000001,5.0,5.0
B00K34XSOI,1,5.0,0.0,1.0,5.0,5.0
B00K34YAEK,1,4.0,0.0,0.8,4.0,4.0
B00K34YPZE,2,4.5,0.7071067811865476,0.925,4.5,4.5
B00K35GD8U,3,3.3333333333333335,0.5773502691896257,0.68,3.3333333333333335,3.3333333333333335
B00K35INCE,2,4.0,1.4142135623730951,0.775,4.0,4.0
B00K35IZQS,1,4.0,0.0,0.8500000000000001,4.0,4.0
B00K35OVPW,1,5.0,0.0,1.0,5.0,5.0
B00K35QQ0K,1,5.0,0.0,0.9500000000000001,5.0,5.0
B00K35QQ5A,1,3.0,0.0,0.5700000000000001,3.0,3.0
B00K36410Q,1,5.0,0.0,1.0,5.0,5.0
B00K3641RO,1,5.0,0.0,1.0,5.0,5.0
B00K364JCG,1,5.0,0.0,0.9500000000000001,5.0,5.0
B00K364W1E,12,4.75,0.6215815605080611,0.9333333333333335,4.75,4.75
B00K365DBC,2,4.5,0.7071067811865476,0.8250000000000001,4.5,4.5
B00K365E8O,1,5.0,0.0,0.9500000000000001,5.0,5.0
B00K368O90,2,3.0,2.8284271247461903,0.5750000000000001,3.0,3.0
B00K369GLK,1,5.0,0.0,1.0,5.0,5.0
B00K36AZ2E,2,3.5,2.1213203435596424,0.65,3.5,3.5
B00K36BR12,1,5.0,0.0,1.0,5.0,5.0
B00K37WLPM,1,5.0,0.0,0.9500000000000001,5.0,5.0
B00K38HNDQ,2,5.0,0.0,0.9500000000000001,5.0,5.0
B00K39DE2O,1,5.0,0.0,1.0,5.0,5.0
B00K39U25Q,1,5.0,0.0,1.0,5.0,5.0
B00K3AO4SQ,3,5.0,0.0,0.9833333333333334,5.0,5.0
B00K3ASWS4,1,5.0,0.0,1.0,5.0,5.0
B00K3AT8ZU,1,5.0,0.0,1.0,5.0,5.0
B00K3ESEJM,3,4.666666666666667,0.5773502691896258,0.9333333333333335,4.666666666666667,4.666666666666667
B00K3FQJS4,8,4.875,0.35355339059327373,0.95625,4.875,4.875
B00K3FRSCK,1,5.0,0.0,0.9500000000000001,5.0,5.0
B00K3FW7ZS,1,5.0,0.0,0.9500000000000001,5.0,5.0
B00K3GMORI,3,4.666666666666667,0.5773502691896257,0.9066666666666667,4.666666666666667,4.666666666666667
B00K3IJ8M0,1,4.0,0.0,0.7500000000000001,4.0,4.0
B00K3N80GA,1,5.0,0.0,0.9500000000000001,5.0,5.0
B00K3PR6F4,1,5.0,0.0,0.9500000000000001,5.0,5.0
B00K3S74QW,1,5.0,0.0,0.9500000000000001,5.0,5.0
B00K3SGGR0,12,4.5,1.0,0.9116666666666667,4.5,4.5
B00K3SZK72,1,4.0,0.0,0.8500000000000001,4.0,4.0
B00K3UDCG6,1,5.0,0.0,0.9500000000000001,5.0,5.0
B00K3UDEBO,1,2.0,0.0,0.45,2.0,2.0
B00K3YDBOA,7,4.714285714285714,0.48795003647426655,0.9314285714285715,4.714285714285714,4.714285714285714
B00K4214HW,5,2.8,1.6431676725154982,0.53,2.8,2.8
B00K423D44,1,5.0,0.0,1.0,5.0,5.0
B00K43AP8K,1,3.0,0.0,0.7000000000000001,3.0,3.0
B00K43APBW,1,5.0,0.0,1.0,5.0,5.0
B00K44EIDW,21,4.666666666666667,0.5773502691896257,0.9333333333333333,4.666666666666667,4.666666666666667
B00K44J6ZC,10,3.7,1.4181364924121764,0.757,3.7,3.7
B00K44JQSY,1,5.0,0.0,0.9500000000000001,5.0,5.0
B00K44V53S,5,3.6,1.6733200530681511,0.72,3.6,3.6
B00K48F1ZC,2,3.0,2.8284271247461903,0.575,3.0,3.0
B00K496ZQA,2,4.5,0.7071067811865476,0.8500000000000001,4.5,4.5
B00K4BRW7O,2,3.0,1.4142135623730951,0.65,3.0,3.0
B00K4C4AJG,4,4.75,0.5,0.9125000000000001,4.75,4.75
B00K4C7DF4,4,4.75,0.4999999999999999,0.925,4.75,4.75
B00K4CFOKA,12,3.75,1.6025547785276542,0.7791666666666668,3.75,3.75
B00K4CV6L6,2,4.5,0.7071067811865476,0.925,4.5,4.5
B00K4CV9A4,1,3.0,0.0,0.55,3.0,3.0
B00K4DE7DE,1,4.0,0.0,0.8500000000000001,4.0,4.0
B00K4ESMKW,1,5.0,0.0,1.0,5.0,5.0
B00K4EYQMA,3,3.6666666666666665,2.3094010767585034,0.75,3.6666666666666665,3.6666666666666665
B00K4FK2LS,1,5.0,0.0,0.9500000000000001,5.0,5.0
B00K4FM89M,3,4.666666666666667,0.5773502691896257,0.9,4.666666666666667,4.666666666666667
B00K4FMY46,5,4.0,0.9999999999999999,0.7700000000000001,4.0,4.0
B00K4IHPGA,2,4.0,1.4142135623730951,0.8,4.0,4.0
B00K4K1Y8S,6,3.6666666666666665,1.3662601021279464,0.7666666666666667,3.6666666666666665,3.6666666666666665
B00K4MLDGO,40,3.6,1.5157294934901469,0.7180000000000001,3.6,3.6
B00K4OMW58,1,2.0,0.0,0.35,2.0,2.0
B00K4P6H30,2,4.0,1.4142135623730951,0.8500000000000001,4.0,4.0
B00K4P78P6,5,4.4,0.8944271909999159,0.8800000000000001,4.4,4.4
B00K4PTBSI,1,1.0,0.0,0.25,1.0,1.0
B00K4QC94K,1,5.0,0.0,0.9500000000000001,5.0,5.0
B00K4QCF62,1,5.0,0.0,1.0,5.0,5.0
B00K4QCG5M,1,5.0,0.0,0.9500000000000001,5.0,5.0
B00K4QCGUM,3,4.666666666666667,0.5773502691896257,0.9333333333333335,4.666666666666667,4.666666666666667
B00K4S62XC,2,4.5,0.7071067811865476,0.8500000000000001,4.5,4.5
B00K4ST6UI,1,3.0,0.0,0.65,3.0,3.0
B00K4ST6W6,1,3.0,0.0,0.65,3.0,3.0
B00K4T1SXK,217,3.6589861751152073,1.3450268084870018,0.7527188940092167,3.6589861751152073,3.6589861751152073
B00K4V27P6,1,3.0,0.0,0.55,3.0,3.0
B00K4V28K0,2,4.0,1.4142135623730951,0.8,4.0,4.0
B00K4VPO0G,1,3.0,0.0,0.65,3.0,3.0
B00K4VT3G2,93,4.612903225806452,0.834477942299935,0.9073118279569894,4.612903225806452,4.612903225806452
B00K4VXJQ2,1,4.0,0.0,0.8500000000000001,4.0,4.0
B00K4XPIIM,1,2.0,0.0,0.5,2.0,2.0
B00K529L2Q,4,2.5,1.2909944487358056,0.5125000000000001,2.5,2.5
B00K52ACKQ,2,4.0,1.4142135623730951,0.7250000000000001,4.0,4.0
B00K52AEOU,5,2.8,1.3038404810405297,0.5800000000000001,2.8,2.8
B00K52AHQA,5,3.0,0.7071067811865476,0.65,3.0,3.0
B00K52BBJC,1,5.0,0.0,0.9500000000000001,5.0,5.0
B00K52C23G,2,3.0,1.4142135623730951,0.65,3.0,3.0
B00K52CT48,1,1.0,0.0,0.15,1.0,1.0
B00K54JVP6,1,5.0,0.0,1.0,5.0,5.0
B00K54LYEM,1,5.0,0.0,1.0,5.0,5.0
B00K54P7TU,9,3.5555555555555554,1.6666666666666665,0.7200000000000001,3.5555555555555554,3.5555555555555554
B00K54RZWM,1,1.0,0.0,0.3,1.0,1.0
B00K556ZEK,3,5.0,0.0,0.9666666666666668,5.0,5.0
B00K55ZV4U,5,4.6,0.547722557505166,0.9260000000000002,4.6,4.6
B00K55ZWLW,5,4.8,0.44721359549995787,0.96,4.8,4.8
B00K55ZZNC,2,5.0,0.0,1.0,5.0,5.0
B00K5601R6,2,4.5,0.7071067811865476,0.9500000000000001,4.5,4.5
B00K56101M,6,4.5,1.224744871391589,0.8916666666666667,4.5,4.5
B00K5612ME,11,4.363636363636363,1.2060453783110543,0.9,4.363636363636363,4.363636363636363
B00K5614J0,7,4.428571428571429,1.1338934190276815,0.8857142857142858,4.428571428571429,4.428571428571429
B00K561698,2,4.5,0.7071067811865476,0.9500000000000001,4.5,4.5
B00K566EPO,1,4.0,0.0,0.7500000000000001,4.0,4.0
B00K56F1QM,4,5.0,0.0,1.0,5.0,5.0
B00K56FS3S,2,5.0,0.0,0.9750000000000001,5.0,5.0
B00K56FSCO,1,4.0,0.0,0.8500000000000001,4.0,4.0
B00K56FTF0,2,4.0,0.0,0.8,4.0,4.0
B00K56FY1O,1,1.0,0.0,0.35,1.0,1.0
B00K56G2Y2,2,4.0,1.4142135623730951,0.825,4.0,4.0
B00K56G4DQ,1,2.0,0.0,0.48,2.0,2.0
B00K56G53A,2,5.0,0.0,0.9500000000000001,5.0,5.0
B00K56G5RQ,1,3.0,0.0,0.6,3.0,3.0
B00K56LRWO,2,5.0,0.0,0.9750000000000001,5.0,5.0
B00K56RJ1C,2,5.0,0.0,1.0,5.0,5.0
B00K56YMSA,2,5.0,0.0,0.9750000000000001,5.0,5.0
B00K577Y16,4,4.25,0.9574271077563382,0.8250000000000001,4.25,4.25
B00K578500,5,4.6,0.5477225575051663,0.8800000000000001,4.6,4.6
B00K579GRQ,1,3.0,0.0,0.55,3.0,3.0
B00K579ZJU,1,5.0,0.0,1.0,5.0,5.0
B00K57LS2C,1,3.0,0.0,0.65,3.0,3.0
B00K57OJ5U,1,5.0,0.0,1.0,5.0,5.0
B00K57S0UA,1,5.0,0.0,1.0,5.0,5.0
B00K57YUKO,2,5.0,0.0,1.0,5.0,5.0
B00K57YVD0,1,4.0,0.0,0.9000000000000001,4.0,4.0
B00K57YZIQ,1,4.0,0.0,0.8500000000000001,4.0,4.0
B00K57Z08A,1,5.0,0.0,1.0,5.0,5.0
B00K57Z11Q,1,5.0,0.0,0.9500000000000001,5.0,5.0
B00K57Z36Y,2,5.0,0.0,0.9500000000000001,5.0,5.0
B00K57ZCSS,1,5.0,0.0,1.0,5.0,5.0
B00K57ZDEG,1,4.0,0.0,0.8500000000000001,4.0,4.0
B00K58JA9E,1,2.0,0.0,0.45,2.0,2.0
B00K58JAIU,2,3.0,2.8284271247461903,0.55,3.0,3.0
B00K58K1A6,1,3.0,0.0,0.6,3.0,3.0
B00K58K4BC,1,5.0,0.0,0.9500000000000001,5.0,5.0
B00K58K7BO,1,4.0,0.0,0.8700000000000001,4.0,4.0
B00K58LWO0,9,4.888888888888889,0.3333333333333334,0.9500000000000001,4.888888888888889,4.888888888888889
B00K58XOFK,1,4.0,0.0,0.8500000000000001,4.0,4.0
B00K58Z96C,1,3.0,0.0,0.65,3.0,3.0
B00K58ZCY6,1,2.0,0.0,0.45,2.0,2.0
B00K58ZG3S,1,4.0,0.0,0.8500000000000001,4.0,4.0
B00K5931UC,1,4.0,0.0,0.8500000000000001,4.0,4.0
B00K594TJE,9,4.666666666666667,0.7071067811865476,0.9111111111111112,4.666666666666667,4.666666666666667
B00K5959I4,1,5.0,0.0,0.9500000000000001,5.0,5.0
B00K596DRK,3,4.666666666666667,0.5773502691896257,0.9,4.666666666666667,4.666666666666667
B00K596H1C,2,5.0,0.0,0.9750000000000001,5.0,5.0
B00K596HRG,1,4.0,0.0,0.9000000000000001,4.0,4.0
B00K596IRU,5,3.4,2.1908902300206643,0.7,3.4,3.4
B00K59C6BW,1,5.0,0.0,1.0,5.0,5.0
B00K59FS7Q,5,3.4,1.51657508881031,0.67,3.4,3.4
B00K59FWAE,3,5.0,0.0,1.0,5.0,5.0
B00K59L29E,1,5.0,0.0,0.9500000000000001,5.0,5.0
B00K59LBG8,1,5.0,0.0,1.0,5.0,5.0
B00K59VOAG,1,5.0,0.0,0.9500000000000001,5.0,5.0
B00K59W478,1,5.0,0.0,1.0,5.0,5.0
B00K59XHBU,1,3.0,0.0,0.65,3.0,3.0
B00K5AP43S,1,5.0,0.0,0.9500000000000001,5.0,5.0
B00K5BHKJS,1,5.0,0.0,1.0,5.0,5.0
B00K5BLF9Y,7,3.4285714285714284,0.7867957924694431,0.7171428571428572,3.4285714285714284,3.4285714285714284
B00K5BLG20,2,4.0,0.0,0.8500000000000001,4.0,4.0
B00K5BLGUW,4,5.0,0.0,1.0,5.0,5.0
B00K5BLI96,4,5.0,0.0,1.0,5.0,5.0
B00K5BLJ90,5,4.2,1.3038404810405297,0.8400000000000001,4.2,4.2
B00K5CLWWI,1,4.0,0.0,0.9000000000000001,4.0,4.0
B00K5CM35S,1,4.0,0.0,0.7500000000000001,4.0,4.0
B00K5FYTHA,2,4.5,0.7071067811865476,0.8500000000000001,4.5,4.5
B00K5FYVTQ,2,5.0,0.0,0.9500000000000001,5.0,5.0
B00K5FZ14K,5,3.8,1.7888543819998317,0.774,3.8,3.8
B00K5FZ7M6,9,4.888888888888889,0.33333333333333337,0.9722222222222222,4.888888888888889,4.888888888888889
B00K5G09T6,73,4.342465753424658,1.145270202011926,0.8656164383561644,4.342465753424658,4.342465753424658
B00K5G0O6Y,95,4.410526315789474,1.04672474833081,0.8849473684210527,4.410526315789474,4.410526315789474
B00K5G0TR8,2,5.0,0.0,0.9500000000000001,5.0,5.0
B00K5G0Y6Y,1,5.0,0.0,0.9500000000000001,5.0,5.0
B00K5G2DH2,1,5.0,0.0,0.9500000000000001,5.0,5.0
B00K5G2SAO,1,3.0,0.0,0.65,3.0,3.0
B00K5G31VO,1,5.0,0.0,0.9500000000000001,5.0,5.0
B00K5G3FQK,17,4.823529411764706,0.7276068751089989,0.9323529411764707,4.823529411764706,4.823529411764706
B00K5G3L4Q,1,5.0,0.0,1.0,5.0,5.0
B00K5G55H2,28,4.75,0.5853140973807078,0.9392857142857143,4.75,4.75
B00K5G5RRU,1,5.0,0.0,0.9500000000000001,5.0,5.0
B00K5G606C,2,4.5,0.7071067811865476,0.9000000000000001,4.5,4.5
B00K5HFG2A,1,1.0,0.0,0.25,1.0,1.0
B00K5HS4ZG,2,3.0,2.8284271247461903,0.575,3.0,3.0
B00K5HSLW2,2,5.0,0.0,0.9500000000000001,5.0,5.0
B00K5I1YNY,1,5.0,0.0,1.0,5.0,5.0
B00K5I2032,1,5.0,0.0,0.9500000000000001,5.0,5.0
B00K5I3DNI,1,1.0,0.0,0.28,1.0,1.0
B00K5I3DQA,2,5.0,0.0,0.9750000000000001,5.0,5.0
B00K5IAD0Y,40,4.2,1.0907536796837267,0.8400000000000001,4.2,4.2
B00K5JKJGG,2,5.0,0.0,0.9750000000000001,5.0,5.0
B00K5K6K4K,1,3.0,0.0,0.65,3.0,3.0
B00K5KGXMO,2,3.5,2.1213203435596424,0.725,3.5,3.5
B00K5KJDP8,2,5.0,0.0,0.9750000000000001,5.0,5.0
B00K5KT0KG,5,3.6,1.5165750888103102,0.744,3.6,3.6
B00K5KV8QA,2,5.0,0.0,1.0,5.0,5.0
B00K5LIMUE,2,5.0,0.0,0.9500000000000001,5.0,5.0
B00K5MJGG2,1,5.0,0.0,1.0,5.0,5.0
B00K5MJH6G,4,4.25,0.9574271077563381,0.875,4.25,4.25
B00K5MJHY8,1,5.0,0.0,1.0,5.0,5.0
B00K5MMPJC,1,5.0,0.0,0.9500000000000001,5.0,5.0
B00K5MRXVM,1,4.0,0.0,0.7500000000000001,4.0,4.0
B00K5MXFTQ,2,4.0,0.0,0.8,4.0,4.0
B00K5MXFWS,6,4.166666666666667,1.1690451944500122,0.8250000000000001,4.166666666666667,4.166666666666667
B00K5MXFXC,4,4.75,0.5,0.925,4.75,4.75
B00K5N28AC,5,2.6,1.816590212458495,0.524,2.6,2.6
B00K5N28VQ,1,5.0,0.0,1.0,5.0,5.0
B00K5N2BTA,3,3.0,1.7320508075688772,0.6333333333333334,3.0,3.0
B00K5N2DNE,2,3.0,2.8284271247461903,0.625,3.0,3.0
B00K5N2EU6,1,5.0,0.0,1.0,5.0,5.0
B00K5NF4C6,3,4.333333333333333,1.1547005383792515,0.8500000000000001,4.333333333333333,4.333333333333333
B00K5NFO5I,116,3.3189655172413794,1.655552648729011,0.6553448275862069,3.3189655172413794,3.3189655172413794
B00K5OWZ04,3,4.333333333333333,1.1547005383792517,0.8166666666666668,4.333333333333333,4.333333333333333
B00K5OWZ18,1,5.0,0.0,1.0,5.0,5.0
B00K5QDJF2,1,3.0,0.0,0.55,3.0,3.0
B00K5QGXJQ,1,5.0,0.0,1.0,5.0,5.0
B00K5QINPS,1,4.0,0.0,0.7500000000000001,4.0,4.0
B00K5QIY9I,1,1.0,0.0,0.25,1.0,1.0
B00K5QOIWU,28,4.178571428571429,1.3067792306552617,0.8435714285714286,4.178571428571429,4.178571428571429
B00K5R1JDK,1,5.0,0.0,1.0,5.0,5.0
B00K5RJHPM,3,2.3333333333333335,2.3094010767585034,0.45,2.3333333333333335,2.3333333333333335
B00K5RVZIY,2,5.0,0.0,1.0,5.0,5.0
B00K5S12RW,2,4.5,0.7071067811865476,0.875,4.5,4.5
B00K5S7X1Q,1,5.0,0.0,0.9500000000000001,5.0,5.0
B00K5SB8L2,1,4.0,0.0,0.8500000000000001,4.0,4.0
B00K5SRDKW,1,3.0,0.0,0.65,3.0,3.0
B00K5STQDY,6,4.666666666666667,0.5163977794943223,0.9,4.666666666666667,4.666666666666667
B00K5STQEI,2,5.0,0.0,0.9750000000000001,5.0,5.0
B00K5STQG6,5,4.2,0.8366600265340756,0.86,4.2,4.2
B00K5STQGG,6,4.0,1.5491933384829668,0.8083333333333332,4.0,4.0
B00K5STXMI,1,5.0,0.0,1.0,5.0,5.0
B00K5U9XWQ,1,5.0,0.0,0.9500000000000001,5.0,5.0
B00K5UA4LA,4,4.0,1.4142135623730951,0.7375,4.0,4.0
B00K5UMVDO,1,4.0,0.0,0.7500000000000001,4.0,4.0
B00K5UUZ1O,11,4.7272727272727275,0.46709936649691397,0.9363636363636364,4.7272727272727275,4.7272727272727275
B00K5V8JIO,1,5.0,0.0,0.9500000000000001,5.0,5.0
B00K5VI5O2,1,4.0,0.0,0.8500000000000001,4.0,4.0
B00K5VI7ZY,1,5.0,0.0,0.9500000000000001,5.0,5.0
B00K5W4AEU,1,5.0,0.0,1.0,5.0,5.0
B00K5W4LPS,1,4.0,0.0,0.8500000000000001,4.0,4.0
B00K5W4W20,1,5.0,0.0,0.9500000000000001,5.0,5.0
B00K5W5YYK,1,5.0,0.0,1.0,5.0,5.0
B00K5W6LCE,19,4.631578947368421,0.7608859102526822,0.9247368421052632,4.631578947368421,4.631578947368421
B00K5WB05M,1,5.0,0.0,1.0,5.0,5.0
B00K5WBMXM,2,5.0,0.0,0.9750000000000001,5.0,5.0
B00K5WSI8E,4,4.5,0.5773502691896257,0.8500000000000001,4.5,4.5
B00K5WSXPW,1,5.0,0.0,0.9500000000000001,5.0,5.0
B00K5WUDN2,1,5.0,0.0,0.9,5.0,5.0
B00K5WYME8,1,5.0,0.0,0.9500000000000001,5.0,5.0
B00K5X8DVA,3,4.666666666666667,0.5773502691896257,0.9333333333333335,4.666666666666667,4.666666666666667
B00K5XJD2S,1,5.0,0.0,0.9500000000000001,5.0,5.0
B00K5XMRD0,1,5.0,0.0,1.0,5.0,5.0
B00K5XMTSS,1,1.0,0.0,0.15,1.0,1.0
B00K5Y415Q,2,4.5,0.7071067811865476,0.925,4.5,4.5
B00K5Y42E6,4,4.75,0.5,0.9750000000000001,4.75,4.75
B00K5Y43U4,4,4.25,1.5,0.885,4.25,4.25
B00K5Y45LG,1,4.0,0.0,0.9000000000000001,4.0,4.0
B00K5YSJJA,1,5.0,0.0,1.0,5.0,5.0
B00K5YSYIG,1,5.0,0.0,1.0,5.0,5.0
B00K5YT1VU,2,4.5,0.7071067811865476,0.9000000000000001,4.5,4.5
B00K5YT73C,1,1.0,0.0,0.3,1.0,1.0
B00K5YTCT6,1,3.0,0.0,0.65,3.0,3.0
B00K5YTKT8,1,5.0,0.0,0.9500000000000001,5.0,5.0
B00K5Z0N8E,1,5.0,0.0,0.9500000000000001,5.0,5.0
B00K5ZJ31W,1,4.0,0.0,0.8500000000000001,4.0,4.0
B00K5ZQ6BM,1,1.0,0.0,0.2,1.0,1.0
B00K60JE10,1,5.0,0.0,0.9500000000000001,5.0,5.0
B00K60URKW,1,4.0,0.0,0.7500000000000001,4.0,4.0
B00K613RWQ,2,3.5,0.7071067811865476,0.675,3.5,3.5
B00K61CVA0,1,5.0,0.0,0.9,5.0,5.0
B00K62QYAW,1,5.0,0.0,1.0,5.0,5.0
B00K63OJF8,1,4.0,0.0,0.8500000000000001,4.0,4.0
B00K640VWM,3,4.333333333333333,1.1547005383792517,0.8333333333333334,4.333333333333333,4.333333333333333
B00K6412FC,1,3.0,0.0,0.65,3.0,3.0
B00K642PK8,4,2.75,1.4999999999999998,0.5875,2.75,2.75
B00K642SXC,13,3.769230769230769,1.5892265495016829,0.7484615384615385,3.769230769230769,3.769230769230769
B00K642XKK,1,4.0,0.0,0.7500000000000001,4.0,4.0
B00K643048,7,4.571428571428571,1.1338934190276817,0.9000000000000001,4.571428571428571,4.571428571428571
B00K64355W,4,4.5,0.9999999999999999,0.8875000000000001,4.5,4.5
B00K64379G,11,4.2727272727272725,1.0090499582190258,0.8409090909090909,4.2727272727272725,4.2727272727272725
